prefix,asNumber,asName,asOrg,usage
14.200.0.0/14,7545,TPG-INTERNET-AP,APNIC,澳大利亚墨尔本TPG网络
14.216.0.0/14,4134,CHINANET-BACKBONE,APNIC,广东省东莞市电信
15.16.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.76.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.92.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.112.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.120.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.140.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.156.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.168.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.220.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普公司
16.108.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
16.140.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
16.244.0.0/14,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.4.0.0/14,714,APPLE-ENGINEERING,ARIN,美国Apple
17.148.0.0/14,714,APPLE-ENGINEERING,ARIN,
17.152.0.0/14,714,APPLE-ENGINEERING,ARIN,
17.164.0.0/14,714,APPLE-ENGINEERING,ARIN,
17.180.0.0/14,714,APPLE-ENGINEERING,ARIN,
17.212.0.0/14,714,APPLE-ENGINEERING,ARIN,
17.224.0.0/14,714,APPLE-ENGINEERING,ARIN,
17.236.0.0/14,714,APPLE-ENGINEERING,ARIN,美国Apple
17.244.0.0/14,714,APPLE-ENGINEERING,ARIN,美国Apple
18.132.0.0/14,3,"MIT-GATEWAYS - Massachusetts Institute of Technology, US",ARIN,美国麻省理工学院
18.140.0.0/14,3,"MIT-GATEWAYS - Massachusetts Institute of Technology, US",ARIN,美国麻省理工学院
18.156.0.0/14,3,"MIT-GATEWAYS - Massachusetts Institute of Technology, US",ARIN,美国麻省理工学院
18.168.0.0/14,NA,NA, ,美国麻省理工学院
18.204.0.0/14,14618,AMAZON-AES,ARIN,美国Amazon数据中心
18.216.0.0/14,16509,AMAZON-02,ARIN,
18.220.0.0/14,16509,AMAZON-02,ARIN,
18.224.0.0/14,16509,AMAZON-02,ARIN,美国Amazon数据中心
18.232.0.0/14,14618,AMAZON-AES,ARIN,美国Amazon数据中心
18.240.0.0/14,NA,NA, ,美国麻省理工学院
20.36.0.0/14,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,美国DXCTechnology
20.128.0.0/14,NA,NA, ,美国DXCTechnology
20.144.0.0/14,NA,NA, ,美国Microsoft数据中心
20.180.0.0/14,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,
20.192.0.0/14,NA,NA, ,美国Microsoft数据中心
23.20.0.0/14,14618,"AMAZON-AES - Amazon.com, Inc., US",ARIN,美国弗吉尼亚州阿什本Amazon东海岸数据中心
23.64.0.0/14,35994,AKAMAI-AS,ARIN,
23.68.0.0/14,7922,COMCAST-7922,ARIN,美国CZ88.NET
23.80.0.0/14,15003,"NOBIS-TECH - Nobis Technology Group, LLC, US",RIPE,美国亚利桑那州马里科帕县菲尼克斯市Nobis技术集团有限公司
23.84.0.0/14,NA,NA, ,美国CZ88.NET
23.96.0.0/14,8075,MICROSOFT-CORP-MSN-AS-BLOCK,ARIN,
23.184.0.0/14,394656,"CPA-AS1 - Canaveral Port Authority, US",ARIN,北美地区CZ88.NET
23.204.0.0/14,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.212.0.0/14,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.240.0.0/14,20001,ROADRUNNER-WEST,ARIN,北美地区CZ88.NET
24.4.0.0/14,7922,COMCAST-7922,ARIN,美国xfinity
24.24.0.0/14,11351,"RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC, US",ARIN,美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限公司
24.44.0.0/14,6128,CABLE-NET-1,ARIN,美国纽约州纳苏县牡蛎湾镇希克维尔村Cablevision系统控股公司
24.60.0.0/14,7922,COMCAST-7922,ARIN,美国新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
24.76.0.0/14,6327,SHAW,ARIN,
24.80.0.0/14,6327,SHAW,ARIN,
24.84.0.0/14,6327,SHAW,ARIN,
24.184.0.0/14,6128,CABLE-NET-1,ARIN,
24.188.0.0/14,6128,CABLE-NET-1,ARIN,
24.200.0.0/14,5769,VIDEOTRON,ARIN,
24.208.0.0/14,10796,"SCRR-10796 - Time Warner Cable Internet LLC, US",ARIN,美国弗吉尼亚州费尔法克斯县赫恩登镇时代华纳有线互联网有限公司
25.72.0.0/14,NA,NA, ,英国CZ88.NET
25.240.0.0/14,199055,"UKCLOUD-AS, GB",RIPE,英国CZ88.NET
27.4.0.0/14,17488,"HATHWAY-NET-AP Hathway IP Over Cable Internet, IN",APNIC,印度CZ88.NET
27.36.0.0/14,17816,CHINA169-GZ,APNIC,
27.64.0.0/14,7552,VIETEL-AS-AP,APNIC,
27.68.0.0/14,7552,VIETEL-AS-AP,APNIC,
27.72.0.0/14,7552,VIETEL-AS-AP,APNIC,
27.132.0.0/14,NA,NA, ,日本FreeBit
27.148.0.0/14,4134,CHINANET-BACKBONE,APNIC,
27.224.0.0/14,4134,CHINANET-BACKBONE,APNIC,
27.228.0.0/14,9605,"DOCOMO NTT DOCOMO, INC., JP",JPNIC,日本CZ88.NET
27.232.0.0/14,4766,KIXS-AS-KR,APNIC,
27.236.0.0/14,4766,KIXS-AS-KR,APNIC,
27.248.0.0/14,NA,NA, ,印度CZ88.NET
31.16.0.0/14,31334,KABELDEUTSCHLAND-AS,RIPE,德国CZ88.NET
31.56.0.0/14,31549,RASANA,RIPE,伊朗CZ88.NET
31.60.0.0/14,5617,TPNET,RIPE,波兰CZ88.NET
31.136.0.0/14,15480,VFNL-AS,RIPE,荷兰CZ88.NET
31.140.0.0/14,16135,"TURKCELL-AS Turkcell A.S., TR",RIPE,土耳其CZ88.NET
31.156.0.0/14,30722,VODAFONE-IT-ASN,RIPE,意大利CZ88.NET
31.188.0.0/14,24608,WINDTRE-AS,RIPE,意大利CZ88.NET
31.196.0.0/14,3269,"ASN-IBSNAZ, IT",RIPE,意大利CZ88.NET
